BSE_SYMBOL,NSE_SYMBOL,COMPANY_NAME,ISIN
11QPD, ,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,INF204KB11U3
PRATIK, ,Pratik Panels Ltd,INE206C01029
JPTSEC, ,JPT Securities Ltd,INE630C01012
SHISHIND, ,Shish Industries Ltd,INE145Y01023
RAGHUTOB, ,Raghunath Tobacco Company Ltd,INE754B01012
KONNDOR, ,Konndor Industries Ltd,INE971A01014
MIHIKA, ,Mihika Industries Ltd,INE779Q01017
ASHOKRE, ,Ashoka Refineries Ltd,INE760M01016
DAVIN, ,Davin Sons Retail Ltd,INE0Q2L01013
AGVENTURES, ,AG Ventures Ltd-$,INE321D01016
OSWALEA, ,Oswal Leasing Ltd,INE811Q01018
SANCF, ,Sanchay Finvest Ltd,INE654D01010
ZMILGFIN, ,Milgrey Finance & Investments Ltd,INE679T01013
SANGAMFIN, ,Sangam Finserv Ltd,INE475D01010
BLIL, ,Balmer Lawrie Investments Ltd,INE525F01025
LKPFIN, ,LKP Finance Ltd,INE724A01017
RAWEDGE, ,Raw Edge Industrial Solutions Ltd,INE960Z01014
ASIANTNE, ,Asian Tea & Exports Ltd-$,INE822B01017
GCMSECU, ,GCM Securities Ltd,INE168O01026
DECANBRG, ,Deccan Bearings Ltd,INE498D01012
SOFTBPO, ,Softbpo Global Services Ltd,INE459E01012
KKPLASTICK, ,Kkalpana Plastick Ltd,INE465K01016
MEGRISOFT, ,Megri Soft Ltd,INE756R01013
AMCOIND, ,Amco India Ltd-$,INE924B01011
KJMCFIN, ,KJMC Financial Services Ltd,INE533C01018
FORBESCO, ,Forbes & Company Ltd-$,INE518A01013
ECOPLAST, ,Ecoplast Ltd-$,INE423D01010
SAHARAHOUS, ,Sahara Housingfina Corporation Ltd,INE135C01012
SOLIDSTON, ,Solid Stone Company Ltd,INE584G01012
RELICTEC, ,Relic Technologies Ltd,INE452B01013
ITIETF, ,ICICI Prudential Nifty IT ETF,INF109KC16I6
BAROEXT, ,Baroda Extrusion Ltd,INE927K01023
ACCELERATE, ,Acceleratebs India Ltd,INE0POP01017
OLYOI, ,Olympic Oil Industries Ltd,INE286E01019
GALXBRG, ,Galaxy Bearings Ltd,INE020S01012
SYSCHEM, ,Syschem India Ltd,INE121D01036
NSDL, ,National Securities Depository Ltd,INE301O01023
MIIL, ,Meghna Infracon Infrastructure Ltd,INE898Q01015
QLL, ,Qualitek Labs Ltd,INE0Q1R01012
COROENGG, ,Coromandel Engineering Company Ltd,INE312J01012
PROMACT, ,Promact Impex Ltd,INE818D01011
VARUNME, ,Varun Mercantile Ltd,INE442U01014
SATCH, ,Satchmo Holdings Ltd,INE639K01016
BETXIND, ,Betex India Ltd,INE765L01017
STARLENT, ,Starlineps Enterprises Ltd,INE594W01042
SEML, ,Sunrise Efficient Marketing Ltd,INE0KPY01017
SSPDL, ,SSPDL Ltd-$,INE838C01011
PITHP, ,Pithampur Poly Products Ltd,INE747D01012
OKPLA, ,OK Play India Ltd,INE870B01024
EBIX, ,Eraaya Lifespaces Ltd,INE432F01032
RAYLA, ,Raymed Labs Ltd,INE741C01017
DDIL, ,Deep Diamond India Ltd,INE005G01026
ECAPINSURE, ,Edelweiss BSE Capital Markets & Insurance ETF,INF754K01TX4
LICNMID100, ,LIC MF Nifty Midcap 100 ETF,INF767K01RN1
INFRAIETF, ,ICICI Prudential Nifty Infrastructure ETF,INF109KC16E5
FCONSUMER, ,Future Consumer Ltd,INE220J01025
TRESCON, ,Trescon Ltd,INE088D01011
RAPICUT, ,Rapicut Carbides Ltd,INE350D01015
AMKAY, ,Amkay Products Ltd,INE0QSB01016
HCKKVENTURE, ,HCKK Ventures Ltd,INE345Q01017
MARCLOIRE, ,Marc Loire Fashions Ltd,INE0TBQ01014
HARISH, ,Harish Textile Engineers Ltd,INE01K301012
HIPOLIN, ,Hipolin Ltd,INE963A01011
BRIGHT, ,Bright Outdoor Media Ltd,INE0OMI01019
RELICAB, ,Relicab Cable Manufacturing Ltd,INE773T01014
VEGA, ,Vega Jewellers Ltd,INE603D01017
FINIETF, ,ICICI Prudential Nifty Financial Services Ex-Bank ETF,INF109KC17L8
ANUROOP, ,Anuroop Packaging Ltd,INE490Z01012
FRANKLININD, ,Franklin Industries Ltd,INE789R01022
INTEGHIT, ,Integrated Hitech Ltd,INE934A01012
INDICAP, ,Inditrade Capital Ltd,INE347H01012
MAYURFL, ,Mayur Floorings Ltd,INE262W01012
JAINMARMO, ,Jain Marmo Industries Ltd,INE780Q01015
ALUFLUOR, ,Alufluoride Ltd,INE058F01019
HDFCNIFIT, ,HDFC NIFTY IT ETF,INF179KC1IA8
KEDIACN, ,Kedia Construction Company Ltd ,INE511J01027
CNIRESLTD, ,CNI Research Ltd,INE135H01029
RACONTEUR, ,Raconteur Global Resources Ltd,INE00WY01013
LOWVOLIETF, ,ICICI Prudential Nifty 100 Low Volatility 30 ETF,INF109KC19U5
11ADD, ,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,INF204KB16T4
VXLINSTR, ,VXL Instruments Ltd,INE756A01019
REFEXRENEW, ,Refex Renewables & Infrastructure Ltd,INE332F01018
ETIL, ,Econo Trade (India) Ltd,INE937K01014
CAPPIPES, ,Captain Pipes Ltd,INE513R01026
PARSHVA, ,Parshva Enterprises Ltd,INE05MV01019
WIMPLAST, ,Wim Plast Ltd-$,INE015B01018
SMRUTHIORG, ,Smruthi Organics Ltd,INE172E01011
DSINVEST, ,Dalal Street Investments Ltd,INE422D01012
ZSWASTSA, ,Swastik Safe Deposit & Investments Ltd,INE094R01019
MAGNAELQ, ,Magna Electro Castings Ltd-$,INE437D01010
KDML, ,Khemani Distributors & Marketing Ltd,INE030U01025
VEEFIN, ,Veefin Solutions Ltd,INE0Q0M01015
TATIAGLOB, ,Tatia Global Vennture Ltd,INE083G01031
MYSORPETRO, ,Mysore Petro Chemicals Ltd-$,INE741A01011
RAPIDIN, ,Rapid Investments Ltd,INE154M01012
UTISXN50, ,UTI BSE Sensex Next 50 ETF,INF789F1AUU3
CLENON, ,Clenon Enterprises Ltd,INE769B01028
TRAVELS, ,Travels & Rentals Ltd,INE0SG001011
AXELPOLY, ,Axel Polymers Ltd,INE197C01012
CORNE, ,Coral Newsprints Ltd,INE715D01019
PRERINFRA, ,Prerna Infrabuild Ltd,INE426H01014
TACENT, ,Tacent Projects Ltd,INE149D01011
TRANSPEK, ,Transpek Industry Ltd-$,INE687A01016
DRL, ,Disha Resources Ltd,INE193D01019
ACSTECH, ,ACS Technologies Ltd,INE366C01021
SMCREDT, ,SMC Credits Ltd,INE440E01012
UPSURGE, ,Upsurge Investment & Finance Ltd,INE890B01014
ADVIKLA, ,Advik Laboratories Ltd,INE537C01019
KLGCAP, ,KLG Capital Services Ltd,INE929C01018
LAKSELEC, ,Lakshmi Electrical Control Systems Ltd,INE284C01018
QUADRANT, ,Quadrant Televentures Ltd-$,INE527B01020
TRIVENIENT, ,Triveni Enterprises Ltd,INE916P01025
MODULEX, ,Modulex Construction Technologies Ltd,INE064R01012
BAZELINTER, ,Bazel International Ltd,INE217E01014
SMARTFIN, ,Smart Finsec Ltd,INE766D01020
DHYAANITR, ,Dhyaani Tradeventtures Ltd,INE0K5F01014
SHRAJSYNQ, ,Shree Rajasthan Syntex Ltd-$,INE796C01011
NIBEORD, ,Nibe Ordnance and Maritime Ltd,INE425H01016
HINDUST, ,Hindustan Agrigenetics Ltd,INE092301014
GOLDCOINHF, ,Gold Coin Health Foods Ltd,INE634J01019
CROISSANCE, ,Croissance Ltd,INE587J01027
GYANDEV, ,Gyan Developers & Builders Ltd,INE487G01018
DML, ,Diggi Multitrade Ltd,INE158R01012
KARANWO, ,Karan Woo Sin Ltd,INE327D01013
EMPIND, ,Empire Industries Ltd,INE515H01014
MRCAGRO, ,MRC Agrotech Ltd,INE333Y01017
HOWARHO, ,Howard Hotels Ltd,INE931B01016
BANKPSU, ,Mirae Asset Nifty PSU Bank ETF,INF769K01LZ4
SERA, ,Sera Investments & Finance India Ltd,INE017I01027
GUJCOTEX, ,Gujarat Cotex Ltd,INE004C01028
COLORCHIPS, ,Colorchips New Media Ltd,INE621I01042
JETSOLAR, ,Jet Solar Ltd,INE155R01018
BANGANGA, ,Banganga Paper Industries Ltd,INE767M01029
GUJCRAFT, ,Gujarat Craft Industries Ltd,INE372D01019
BLUEGOD, ,Bluegod Entertainment Ltd,INE924N01016
VJTFEDU, ,VJTF Eduservices Ltd,INE117F01013
ADLINE, ,Adline Chem Lab Ltd,INE276T01018
MUKATPIP, ,Mukat Pipes Ltd-$,INE862C01029
ARSHIYA, ,Arshiya Ltd,INE968D01022
OXYGENTAPH, ,Oxygenta Pharmaceutical Ltd,INE102E01018
GEE, ,GEE Ltd,INE064H01021
GOGIACAPGL, ,Gogia Capital Growth Ltd,INE832C01014
ABHIINFRA, ,Abhishek Infraventures Ltd,INE281P01016
SNL, ,SNL Bearings Ltd,INE568F01017
SUPERSHAKT, ,Supershakti Metaliks Ltd,INE00SY01011
JUNIORBEES, ,Nippon India ETF Nifty Next 50 Junior BeES,INF732E01045
AIKPIPES, ,AIK Pipes and Polymers Ltd,INE0QFT01015
IDFSENSEXE, ,Bandhan S&P BSE SENSEX ETF,INF194KA1T91
IGCIL, ,IGC Industries Ltd,INE099S01016
VINYOFL, ,Vinyoflex Ltd,INE526H01011
KACL, ,Kaiser Corporation Ltd,INE229G01022
EPSOMPRO, ,Epsom Properties Ltd,INE601F01016
REETECH, ,Reetech International Ltd,INE0MKO01015
TRANSFD, ,Transglobe Foods Ltd,INE213P01027
PRIMEFRESH, ,Prime Fresh Ltd,INE442V01012
GLEAM, ,Gleam Fabmat Ltd,INE03CM01014
RUDRAECO, ,Rudra Ecovation Ltd,INE723D01021
GNRL, ,Gujarat Natural Resources Ltd,INE207H01018
FORINTL, ,Fortune International Ltd,INE501D01013
KOURA, ,Koura Fine Diamond Jewelry Ltd,INE0M8R01011
SUUMAYA, ,Suumaya Corporation Ltd,INE0EMB01015
SIMPLXMIL, ,Simplex Mills Company Ltd,INE457H01027
GHVINFRA, ,GHV Infra Projects Ltd,INE809Q01012
SRMCL, ,Sri Ramakrishna Mills Coimbatore Ltd-$,INE306D01017
PANKAJPO, ,Pankaj Polymers Ltd,INE698B01011
MEAPL, ,Modern Engineering And Projects Ltd,INE250S01015
CHMBBRW, ,Chambal Breweries & Distilleries Ltd,INE417N01011
LKPSEC, ,LKP Securities Ltd,INE341H01023
KGPETRO, ,KG Petrochem Ltd,INE902G01016
ZWELCAST, ,Welcast Steels Ltd,INE380G01015
AXISOL, ,Axis Solutions Ltd,INE520G01024
AVI, ,AVI Polymers Ltd,INE897N01014
POLYSPIN, ,Polyspin Exports Ltd,INE914G01029
AMWILL, ,Amwill Health Care Ltd,INE0U2L01017
TERAI, ,Terai Tea Company Ltd,INE390D01011
COCKERILL, ,John Cockerill India Ltd-$,INE515A01019
GKP, ,G. K. P. Printing & Packaging Ltd,INE05QJ01015
BSLSENETFG, ,Aditya Birla Sun Life BSE Sensex ETF,INF209KB10E8
SHUBHAM, ,Shubham Polyspin Ltd,INE01J501010
TRUSTEDGE, ,Trustedge Capital Ltd,INE398H01015
JYOTIN, ,Jyot International Marketing Ltd,INE043R01016
EKANSH, ,Ekansh Concepts Ltd,INE005E01013
KALYANI, ,Kalyani Cast-Tech Ltd,INE0N6U01018
MISHTANN, ,Mishtann Foods Ltd,INE094S01041
CGVAK, ,CG Vak Software & Exports Ltd,INE084D01010
OCTAL, ,Octal Credit Capital Ltd,INE513C01010
ROYAL, ,Royal Sense Ltd,INE0QQG01019
SAB, ,SAB Industries Ltd,INE137M01017
KEMP, ,Kemp & Company Ltd,INE060E01018
ESARIND, ,Esaar India Ltd,INE404L01039
USHAKIRA, ,Ushakiran Finance Ltd,INE697C01011
GLANCE, ,Glance Finance Ltd,INE580D01017
ZNILKENG, ,Nilkanth Engineering Ltd,INE582V01015
BEEYU, ,Beeyu Overseas Ltd,INE052B01011
SENSEXBEES, ,Nippon India ETF S&P BSE Sensex,INF204KA1UN7
MALPANI, ,Malpani Pipes And Fittings Ltd,INE0YON01014
PORWAL, ,Porwal Auto Components Ltd,INE386I01018
ALCHCORP, ,Alchemist Corporation Ltd,INE057D01016
BIOGEN, ,Biogen Pharmachem Industries Ltd,INE703D01023
DUGARHOU, ,Dugar Housing Developments Ltd,INE919M01026
SDL, ,Span Divergent Ltd-$,INE004E01016
NPRFIN, ,NPR Finance Ltd,INE446D01011
RAMAVISION, ,Rama Vision Ltd,INE763B01013
ISFL, ,ISF Ltd,INE973B01026
SHAQUAK, ,Shantanu Sheorey Aquakult Ltd,INE545N01019
ODYCORP, ,Odyssey Corporation Ltd,INE839E01023
WAGEND, ,Wagend Infra Venture Ltd,INE786K01023
GAMCO, ,Gamco Ltd,INE890S01026
BGIL, ,BGIL Films & Technologies Ltd,INE443D01018
JAGANLAM, ,Jagan Lamps Ltd,INE144C01014
SACHEMT, ,Sacheta Metals Ltd,INE433G01020
PEIL, ,Premier Energy and Infrastructure Ltd,INE429K01012
MOM100, ,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares Midcap 100 ETF- Growth option,INF247L01023
BARONINF, ,Baron Infotech Ltd,INE228B01017
MEGACOR, ,Mega Corporation Ltd,INE804B01023
INDIANVSH, ,IndiaNivesh Ltd,INE131H01028
RGCORP, ,Real Growth Corporation Ltd,INE836D01013
SKYLMILAR, ,Skyline Millars Ltd,INE178E01026
GSAUTO, ,GS Auto International Ltd,INE736H01024
KATRSPG, ,Katare Spinning Mills Ltd,INE498G01015
VIVIDM, ,Vivid Mercantile Ltd,INE647Z01025
HARDCAS, ,Hardcastle & Waud Manufacturing Company Ltd,INE722D01015
MINALIND, ,Minal Industries Ltd,INE097E01028
META, ,String Metaverse Ltd,INE958L01026
PANABYTE, ,Panabyte Technologies Ltd,INE516E01019
MEHUL, ,Mehul Colours Ltd,INE1KH601014
SANPA, ,Sangal Papers Ltd,INE384D01022
BATLIBOI, ,Batliboi Ltd-$,INE177C01022
VEERENRGY, ,Veer Energy & Infrastructure Ltd,INE255E01030
RIDDHI, ,Riddhi Siddhi Gluco Biols Ltd-$,INE249D01019
NAM, ,Nam Securities Ltd,INE792G01011
HOTLSILV, ,H S India Ltd,INE731B01010
HINDAPL, ,Hindustan Appliances Ltd,INE02XD01011
PREMCO, ,Premco Global Ltd-$,INE001E01012
BCLENTERPR, ,BCL Enterprises Ltd,INE368E01023
SMEL, ,Sungold Media and Entertainment Ltd,INE266S01011
11AGG, ,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,INF204KB13T1
SHAWGELTIN, ,Narmada Gelatines Ltd,INE869A01010
SRIKPRIND, ,Sri KPR Industries Ltd,INE009C01019
NEELKAN, ,Neelkanth Rockminerals Ltd,INE741D01015
OMKAR, ,Omkar Overseas Ltd,INE680D01015
ENBETRD, ,Enbee Trade & Finance Ltd,INE993I01029
PADMALAYAT, ,Padmalaya Telefilms Ltd,INE243B01016
RESPONSINF, ,Response Informatics Ltd,INE401B01010
FINELINE, ,Fine Line Circuits Ltd,INE087E01011
TAALENT, ,TAAL Enterprises Ltd,INE524T01011
SUPRAPFSL, ,Supra Pacific Financial Services Ltd,INE268T01015
SUBSM, ,Subhash Silk Mills Ltd,INE690D01014
ROYALIND, ,Royal India Corporation Ltd,INE510H01015
JAYSYNTH, ,Jaysynth Orgochem Ltd,INE263B01022
MUNOTHFI, ,Munoth Financial Services Ltd,INE348D01019
COMMAND, ,Command Polymers Ltd,INE0LKQ01012
KMFBLDR, ,KMF Builders & Developers Ltd,INE580H01026
INDOKEM, ,Indokem Ltd,INE716F01012
SHARDUL, ,Shardul Securities Ltd,INE037B01020
KFBL, ,Kothari Fermentation & Biochem Ltd,INE991B01010
ZHINDHSG, ,Hindustan Housing Company Ltd ,INE083O01019
HIMTEK, ,Him Teknoforge Ltd,INE705G01021
EKAMLEA, ,Ekam Leasing & Finance Company Ltd,INE906L01025
DANLAW, ,Danlaw Technologies India Ltd-$,INE310B01013
VIVOBIOT, ,Vivo Bio Tech Ltd,INE380K01017
MOMENTUM, ,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,INF209KB14K7
MEDICAPQ, ,Medi Caps Ltd-$,INE442D01010
AJANTSOY, ,Ajanta Soya Ltd,INE601B01023
VISIONCO, ,Vision Corporation Ltd,INE661D01015
ISHWATR, ,Ishwarshakti Holdings & Traders Ltd,INE073I01012
ARTSON, ,Artson Ltd,INE133D01023
SAKTHIFIN, ,Sakthi Finance Ltd,INE302E01014
HEALTHYLIFE, ,Healthy Life Agritec Ltd,INE0L3501015
PBMPOLY, ,PBM Polytex Ltd-$,INE501F01018
TTIL, ,Tirupati Tyres Ltd,INE812Q01016
SRSOLTD, ,Silicon Rental Solutions Ltd,INE0MNV01014
SAINIK, ,Sainik Finance & Industries Ltd,INE584B01013
ICICIB22, ,BHARAT 22 ETF - ICICI Prudential AMC,INF109KB15Y7
MKTCREAT, ,Market Creators Ltd,INE944C01017
FLORACORP, ,Flora Corporation Ltd,INE318U01016
MPAGI, ,MP Agro Industries Ltd,INE468C01017
KANUNGO, ,Kanungo Financiers Ltd,INE453S01015
SHRIKRISH, ,Shri Krishna Devcon Ltd,INE997I01012
INDLEASE, ,India Lease Development Ltd,INE333C01013
KIFS, ,KIFS Financial Services Ltd,INE902D01013
HANSUGAR, ,Shree Hanuman Sugar & Industries Ltd,INE101H01013
GALAGEX, ,Galaxy Agrico Exports Ltd,INE803L01016
NHL, ,Naturewings Holidays Ltd,INE0N4701016
KEYCORP, ,Key Corporation Ltd,INE130F01016
KENNAMET, ,Kennametal India Ltd-$,INE717A01029
CHALLANI, ,Challani Capital Ltd,INE807A01010
LINKPH, ,Link Pharma Chem Ltd,INE302F01011
LLFICL, ,Leading Leasing Finance And Investment Company Ltd,INE715Q01029
11GPG, ,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,INF204KB10U5
VISIONCINE, ,Vision Cinemas Ltd,INE515B01025
RRFIN, ,RR Financial Consultants Ltd,INE229D01011
VIKASPROP, ,Vikas Proppant & Granite Ltd,INE767B01022
SGRL, ,Shree Ganesh Remedies Ltd,INE414Y01015
SUPERTEX, ,Supertex Industries Ltd,INE881B01054
SHANTAI, ,Shantai Industries Ltd,INE408F01024
JAINEX, ,Jainex Aamcol Ltd,INE280F01019
ZSANMCOM, ,Sanmitra Commercial Ltd,INE896J01014
DIVSHKT, ,Divyashakti Ltd,INE410G01010
OCTAVIUSPL, ,Octavius Plantations Ltd,INE117S01016
LWSKNIT, ,LWS Knitwear Ltd,INE281M01013
TTC, ,Toss The Coin Ltd,INE0XAY01012
TGVSL, ,TGV Sraac Ltd,INE284B01028
EXPLICITFIN, ,Explicit Finance Ltd,INE335G01019
FGP, ,FGP Ltd,INE512A01016
MSL, ,Mangalam Seeds Ltd,INE829S01016
AARSHYAM, ,Aar Shyam India Investment Company Ltd,INE512R01010
PROMAX, ,Promax Power Ltd,INE0I2F01015
ADITYA, ,Aditya Ispat Ltd,INE570B01012
MULTIBASE, ,Multibase India Ltd,INE678F01014
SAWACA, ,Sawaca Enterprises Ltd,INE248B01023
TAKYON, ,Takyon Networks Ltd,INE14OX01013
SKILVEN, ,Skyline Ventures India Ltd,INE055Q01012
RTFL, ,Real Touch Finance Ltd,INE840I01014
VINTRON, ,Vintron Informatics Ltd,INE043B01028
BINNYMILLS, ,Binny Mills Ltd,INE160L01011
POLYLINK, ,Polylink Polymers India Ltd,INE323D01020
TECHNOPACK, ,Technopack Polymers Ltd,INE0MXP01015
VISAGAR, ,Visagar Financial Services Ltd,INE309H01038
TGIF, ,TGIF Agribusiness Ltd,INE0SMU01015
NIFTYETF, ,MIRAE ASSET NIFTY 50 ETF (MAN50ETF),INF769K01EG9
INDGELA, ,India Gelatine & Chemicals Ltd-$,INE342D01012
CMBL, ,Corporate Merchant Bankers Ltd,INE850R01014
SWADEIN, ,Swadeshi Industries & Leasing Ltd,INE716M01034
SYLPH, ,Sylph Technologies Ltd,INE706F01021
RTSPOWR, ,RTS Power Corporation Ltd,INE005C01017
KIRANVYPAR, ,Kiran Vyapar Ltd,INE555P01013
COSMOFE, ,Cosmo Ferrites Ltd-$,INE124B01018
KISAN, ,Kisan Mouldings Ltd-$,INE017C01012
MEGFI, ,Mega Fin India Ltd,INE524D01015
SATTVASUKU, ,Sattva Sukun Lifecare Ltd,INE280E01038
GCONNECT, ,Gconnect Logitech and Supply Chain Ltd,INE0QHY01011
PREMCAP, ,Premier Capital Services Ltd,INE946K01023
OPTIFIN, ,Optimus Finance Ltd,INE031G01022
NAPL, ,Naturite Agro Products Ltd,INE223R01014
ROBU, ,Macfos Ltd,INE0OLH01013
BODHTREE, ,Bodhtree Consulting Ltd,INE104F01029
NUTECGLOB, ,Nutech Global Ltd,INE960H01012
ISWL, ,India Steel Works Ltd,INE072A01029
MEHSECU, ,Mehta Securities Ltd,INE241B01010
08DPR, ,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),INF204KB10T7
ELFORGE, ,El Forge Ltd-$,INE158F01017
SURAJ, ,Suraj Products Ltd,INE069E01019
SPACEINCUBA, ,Space Incubatrics Technologies Ltd,INE797Z01010
YOGISUNG, ,Yogi Sungwon (India) Ltd,INE429B01011
MEENST, ,Meenakshi Steel Industries Ltd,INE721V01019
ANIRIT, ,Anirit Ventures Ltd,INE161F01011
PASUSPG, ,Pasupati Spinning & Weaving Mills Ltd,INE909B01020
HVL, ,Hariyana Ventures Ltd,INE219D01012
ELEMARB, ,Elegant Marbles & Grani Industries Ltd,INE095B01010
MARKOBENZ, ,Markobenz Ventures Ltd,INE229N01010
SHOORA, ,Shoora Designs Ltd,INE0OJZ01019
KRYPTONQ, ,Krypton Industries Ltd,INE951B01014
SEL, ,Sanathnagar Enterprises Ltd,INE367E01033
RAJPACK, ,Raj Packaging Industries Ltd,INE639C01013
GMPL, ,G M Polyplast Ltd,INE0E2801015
NTCIND, ,NTC Industries Ltd,INE920C01017
FRATELLI, ,Fratelli Vineyards Ltd,INE401Z01019
TILAK, ,Tilak Ventures Ltd,INE026L01022
MILLENNIUM, ,Millennium Online Solutions ( India ) Ltd,INE570N01025
HDFCNEXT50, ,HDFC Mutual Fund,INF179KC1HS2
ACML, ,Aditya Consumer Marketing Ltd,INE427V01013
SVGLOBAL, ,S V Global Mill Ltd,INE159L01013
SUPER, ,Super Sales India Ltd-$,INE091C01017
SPTRSHI, ,Saptarishi Agro Industries Ltd,INE233P01017
ANNAINFRA, ,Anna Infrastructures Ltd,INE336D01014
SUNILTX, ,Sunil Industries Ltd,INE124M01015
NEETUYOSHI, ,Neetu Yoshi Ltd,INE0UZO01024
SAVFI, ,Savani Financials Ltd,INE304E01010
SCTL, ,Suncare Traders Ltd,INE452S01025
KESAR, ,Kesar India Ltd,INE0L1C01019
RAP, ,Rap Corp Ltd,INE483D01014
SHIVTEXCHEM, ,Shiv Texchem Ltd,INE0YRO01015
SWORDEDGE, ,Sword-Edge Commercials Ltd,INE093G01022
SURJIND, ,Suraj Industries Ltd,INE170U01011
KVFORGE, ,Krishanveer Forge Ltd,INE013J01016
AARCON, ,Aarcon Facilities Ltd,INE056J01015
ALSL, ,Alacrity Securities Ltd,INE030P01017
MSCTC, ,Mardia Samyoung Capillary Tubes Company Ltd,INE277E01026
PANAENERG, ,Panasonic Energy India Company Ltd-$,INE795A01017
METSL, ,Maestros Electronics & Telecommunications Systems Ltd,INE318N01011
EQUAL50, ,Mirae Asset Nifty50 Equal Weight ETF,INF769K01OO2
EASYFIN, ,Easy Fincorp Ltd,INE407F01018
RAJINFRA, ,Rajeswari Infrastructure Ltd,INE016C01014
TEXELIN, ,Texel Industries Ltd,INE594V01028
PCL, ,Prospect Consumer Products Ltd,INE0OKG01017
MACIND, ,Machhar Industries Ltd,INE01BT01015
ACKNIT, ,Acknit Industries Ltd,INE326C01017
TCMLMTD, ,TCM Ltd,INE034F01010
PETPLST, ,Pet Plastics Ltd,INE704F01018
TULSYAN, ,Tulsyan NEC Ltd-$,INE463D01016
ASHUTPM, ,Ashutosh Paper Mills Ltd,INE723K01018
RRSECUR, ,RR Securities Ltd,INE474H01014
ANANDPROJ, ,Anand Projects Ltd,INE134R01013
AREXMIS, ,Arex Industries Ltd,INE480H01011
GGPL, ,Gala Global Products Ltd,INE480S01026
PESB, ,Pune E - Stock Broking Ltd,INE510U01018
MKPMOB, ,MKP Mobility Ltd,INE676G01024
GUJTERC, ,Gujarat Terce Laboratories Ltd,INE499G01013
UNITDCR, ,United Credit Ltd,INE858C01027
JINDHOT, ,Jindal Hotels Ltd,INE726D01016
INNOCORP, ,Innocorp Ltd,INE214B01017
SHANTIDENM, ,Shanti Spintex Ltd,INE0QZQ01019
HISARSP, ,Hisar Spinning Mills Ltd,INE689E01014
SHARIKA, ,Sharika Enterprises Ltd,INE669Y01022
PURPLE, ,Purple Entertainment Ltd,INE905R01016
08MPR, ,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB12T3
CLN, ,CLN Energy Ltd,INE0WDX01010
ROYALCU, ,Royal Cushion Vinyl Products Ltd-$,INE618A01011
ARROWHEAD, ,Arrowhead Seperation Engineering Ltd,INE0PP401015
ALSTONE, ,Alstone Textiles (India) Ltd,INE184S01024
GCMCOMM, ,GCM Commodity & Derivatives Ltd,INE200P01016
ANJANI, ,Anjani Synthetics Ltd-$,INE364D01032
UFMINDL, ,UFM Industries Ltd,INE832E01010
HCLTD, ,Hind Commerce Ltd,INE691J01019
TOKYOFIN, ,Tokyo Finance Ltd,INE546D01018
FUSIONPP, ,FUSION FINANCE Ltd,IN9139R01028
SIDDHA, ,Siddha Ventures Ltd,INE140C01012
PACE, ,Pace E-Commerce Ventures Ltd,INE0N1L01018
PARVATI, ,Parvati Sweetners and Power Ltd,INE295Z01015
KCLINFRA, ,KCL Infra Projects Ltd,INE469F01026
HIGHENE, ,High Energy Batteries India Ltd,INE783E01023
HDFCNIFTY, ,HDFC NIFTY 50 ETF,INF179KC1965
KCDGROUP, ,KCD Industries India Ltd,INE185U01035
SETFNIFBK, ,SBI-ETF NIFTY BANK,INF200KA1580
SAMSRITA, ,Samsrita Labs Ltd,INE579N01018
MIDSELIETF, ,ICICI Prudential BSE Midcap Select ETF,INF109KC10W0
MAHLOG-RE, ,Mahindra Logistics Ltd,INE766P20016
ACESOFT, ,ACE Software Exports Ltd-$,INE849B01010
CAPRICORN, ,Capricorn Systems Global Solutions Ltd,INE968E01012
GENNEX, ,Gennex Laboratories Ltd,INE509C01026
MORGAN, ,Morgan Ventures Ltd,INE902C01015
INDERGR, ,Indergiri Finance Ltd,INE628F01019
B2BSOFT, ,B2B Software Technologies Ltd,INE151B01011
MAHKTECH, ,Mirae Asset Hang Seng TECH ETF,INF769K01HS7
DAICHI, ,Dai-Ichi Karkaria Ltd-$,INE928C01010
SHAKTIPR, ,Shakti Press Ltd,INE794C01016
OPCHAINS, ,O. P. Chains Ltd,INE118Q01018
OCTAWARE, ,Octaware Technologies Ltd,INE208U01019
RHETAN, ,Rhetan TMT Ltd,INE0KKN01029
FMEC, ,F Mec International Financial Services Ltd,INE108T01013
IECEDU, ,IEC Education Ltd,INE172B01017
